Halaman,Nama Produk,Harga,Label Produk,Jenis Penyedia,Lokasi,Jumlah Terjual,Kategori,Status Produk,URL
8,GE LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (PJUTS) ALL IN ONE 50W,"Rp 14.653.190,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/ge-lampu-penerangan-jalan-umum-tenaga-surya-pjuts-all-in-one-50w
8,GE LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (PJUTS) ALL IN ONE 60W,"Rp 16.319.989,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/ge-lampu-penerangan-jalan-umum-tenaga-surya-pjuts-all-in-one-60w
8,GE LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (PJUTS) ALL IN ONE 60W,"Rp 16.319.989,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/ge-lampu-penerangan-jalan-umum-tenaga-surya-pjuts-all-in-one-60w
8,GE LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (PJUTS) ALL IN ONE 60W,"Rp 16.319.989,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/ge-lampu-penerangan-jalan-umum-tenaga-surya-pjuts-all-in-one-60w
8,Pemeliharaan Alat Penerangan Jalan Umum,"Rp 19.475.792,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/pemeliharaan-alat-penerangan-jalan-umum
8,Tiang Lampu Penerangan Jalan Umum,"Rp 19.980.000,00",PDN,UMKK,Kota Malang,0,Barang,Aktif,https://katalog.inaproc.id/aga-architeam-indonesia/tiang-lampu-penerangan-jalan-umum
8,PENERANGAN JALAN UMUM TENAGA SURYA,"Rp 21.891.776,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-tenaga-surya
8,PENERANGAN JALAN UMUM TENAGA SURYA,"Rp 21.891.776,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-tenaga-surya
8,PENERANGAN JALAN UMUM TENAGA SURYA,"Rp 21.891.776,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-tenaga-surya
8,PENERANGAN JALAN UMUM TENAGA SURYA,"Rp 24.642.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-tenaga-surya
8,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.148.066,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-3-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.148.066,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-3-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.148.066,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-3-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.249.740,00",PDN,UMKK,Kab. Kutai Kartanegara,200,Barang,Aktif,https://katalog.inaproc.id/cv-wiryo-jaya-bersama/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-3-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.715.144,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-3-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.715.144,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-3-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 11.759.185,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-5-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 11.759.185,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-5-m-merk-lampu-siklon
8,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 11.759.185,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 12.638.376,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 12.765.000,00",PDN,UMKK,Kab. Kutai Kartanegara,0,Barang,Aktif,https://katalog.inaproc.id/cv-wiryo-jaya-bersama/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,SOLAR CELL LAMPU JALAN PENERANGAN UMUM PJU 2 IN 1 PJUTS,"Rp 21.803.571,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/tamaro-nusantara/solar-cell-lampu-jalan-penerangan-umum-pju-2-in-1-pjuts
9,SOLAR CELL LAMPU JALAN PENERANGAN UMUM PJU 2 IN 1 PJUTS,"Rp 22.000.000,00",PDN,UMKK,Kota Semarang,0,Barang,Aktif,https://katalog.inaproc.id/yemina-jaya-abadi-jm1r/solar-cell-lampu-jalan-penerangan-umum-pju-2-in-1-pjuts
9,Lampu Penerangan Jalan Umum POWERLED PSL1205 TWO IN ONE 80 WATT 300wp,"Rp 99.432.257,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-powerled-psl1205-two-in-one-80-watt-300wp
9,Alat Penerangan Jalan Umum LED Tenaga Surya 2 In 1 60 Watt (Non Smart),"Rp 54.978.300,00",PDN,UMKK,Kab. Bogor,0,Barang,Aktif,https://katalog.inaproc.id/rekayasa-bangun-indonesia/alat-penerangan-jalan-umum-led-tenaga-surya-2-in-1-60-watt-non-smart
9,Alat Penerangan Jalan Umum LED Tenaga Surya 2 In 1 Non Smart 60 Watt,"Rp 54.993.733,00",PDN,UMKK,Kab. Bogor,0,Barang,Aktif,https://katalog.inaproc.id/integra-cipta-karya/alat-penerangan-jalan-umum-led-tenaga-surya-2-in-1-non-smart-60-watt
9,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.148.066,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-3-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.148.066,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-3-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.148.066,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-3-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.715.144,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-3-m-merk-lampu-siklon
9,Lampu Penerangan Jalan Umum Tenaga Surya (LPJU),"Rp 5.139.700,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-tenaga-surya-lpju
9,Lampu Penerangan Jalan Umum Tenaga Surya (LPJU),"Rp 5.139.700,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-tenaga-surya-lpju
9,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 3 M MERK LAMPU SIKLON,"Rp 10.822.500,00",PDN,UMKK,Kab. Kutai Kartanegara,0,Barang,Aktif,https://katalog.inaproc.id/cv-wiryo-jaya-bersama/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-3-m-merk-lampu-siklon
9,Penerangan Jalan Umum LED Konvensional 90W Terpasang,"Rp 3.468.362,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-led-konvensional-90w-terpasang
9,Penerangan Jalan Umum LED Konvensional 90W Terpasang,"Rp 3.468.362,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-led-konvensional-90w-terpasang
9,Penerangan Jalan Umum LED Konvensional 90W Terpasang,"Rp 3.468.362,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-led-konvensional-90w-terpasang
9,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 11.759.185,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 11.759.185,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 60 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 11.877.000,00",PDN,UMKK,Kab. Kutai Kartanegara,0,Barang,Aktif,https://katalog.inaproc.id/cv-wiryo-jaya-bersama/lampu-penerangan-jalan-umum-60-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 12.638.376,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM 90 WATT LENGAN TUNGGAL 5 M MERK LAMPU SIKLON,"Rp 12.638.376,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-90-watt-lengan-tunggal-5-m-merk-lampu-siklon
9,LAMPU PENERANGAN JALAN UMUM (LPJU) PSL1206-90W,"Rp 4.059.330,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-lpju-psl1206-90w
9,LAMPU PENERANGAN JALAN UMUM (LPJU) PSL1206-90W,"Rp 4.059.330,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/lampu-penerangan-jalan-umum-lpju-psl1206-90w
9,PHILIPS LAMPU LED PENERANGAN JALAN UMUM 60W,"Rp 5.716.500,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/philips-lampu-led-penerangan-jalan-umum-60w
9,PHILIPS LAMPU LED PENERANGAN JALAN UMUM 60W,"Rp 5.716.500,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/philips-lampu-led-penerangan-jalan-umum-60w
9,KABEL PENGHANTAR KONSTRUKSI UNTUK LAMPU PENERANGAN JALAN UMUM (PJU),"Rp 16.000,00",PDN,UMKK,Kab. Banyumas,0,Barang,Aktif,https://katalog.inaproc.id/setar-delta-putra/kabel-penghantar-konstruksi-untuk-lampu-penerangan-jalan-umum-pju
9,ALTERPLEX SATELITE SOLAR STREET LIGHT PJUTS PENERANGAN JALAN UMUM TENAGA SURYA,"Rp 65.200.000,00",PDN,UMKK,Kota Pontianak,0,Barang,Pre Order,https://katalog.inaproc.id/inti-putra-qaisar/alterplex-satelite-solar-street-light-pjuts-penerangan-jalan-umum-tenaga-surya
9,1 Set Lengkap Alat Penerangan Jalan Umum,"Rp 16.607.053,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/1-set-lengkap-alat-penerangan-jalan-umum
9,1 Set Lengkap Alat Penerangan Jalan Umum,"Rp 16.607.053,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/1-set-lengkap-alat-penerangan-jalan-umum
9,1 Set Lengkap Alat Penerangan Jalan Umum,"Rp 16.607.053,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/1-set-lengkap-alat-penerangan-jalan-umum
9,Penerangan Jalan Umum BANDELL SHL LED 200W SMARTSYSTEM PLC,"Rp 11.326.000,00",PDN,UMKK,Kab. Cilacap,0,Barang,Aktif,https://katalog.inaproc.id/pustaka-wijaya-kusuma/penerangan-jalan-umum-bandell-shl-led-200w-smartsystem-plc
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart Ready,"Rp 2.745.000,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/berkat-energi-sollusindo/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-ready
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES303A - 30 Watt Smart Ready,"Rp 2.820.001,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/berkat-energi-sollusindo/lampu-penerangan-jalan-umum-pju-led-esun-es303a-30-watt-smart-ready
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart Ready,"Rp 3.046.950,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-ready
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart Ready,"Rp 3.046.950,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-ready
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart Ready,"Rp 3.046.950,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-ready
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES303A - 30 Watt Smart Ready,"Rp 3.130.201,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-pju-led-esun-es303a-30-watt-smart-ready
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES603A - 60 Watt Smart Ready,"Rp 3.379.951,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-pju-led-esun-es603a-60-watt-smart-ready
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES40 - 40 Watt Smart Listrik,"Rp 4.278.456,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es40-40-watt-smart-listrik
9,Lampu Penerangan Jalan Umum Solar CELENE 60,"Rp 32.190.001,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-solar-celene-60
9,Lampu Penerangan Jalan Umum Solar CELENE 60,"Rp 32.190.001,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-solar-celene-60
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES60 � 60 Watt Smart Ready,"Rp 4.517.000,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/berkat-energi-sollusindo/lampu-penerangan-jalan-umum-pju-led-esun-es60-60-watt-smart-ready
9,Penerangan Jalan Umum Tenaga Surya (PJUTS) 60W,"Rp 37.651.200,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-tenaga-surya-pjuts-60w
9,Penerangan Jalan Umum Tenaga Surya (PJUTS) 60W,"Rp 37.651.200,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-tenaga-surya-pjuts-60w
9,Penerangan Jalan Umum Tenaga Surya (PJUTS) 60W,"Rp 37.651.200,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-tenaga-surya-pjuts-60w
9,Penerangan Jalan Umum Tenaga Surya (PJUTS) 60W,"Rp 37.702.260,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-tenaga-surya-pjuts-60w
9,IMPREZZA Lampu Penerangan Jalan Umum CELENE 80,"Rp 39.960.001,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/imprezza-lampu-penerangan-jalan-umum-celene-80
9,IMPREZZA Lampu Penerangan Jalan Umum CELENE 80,"Rp 39.960.001,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/imprezza-lampu-penerangan-jalan-umum-celene-80
9,Lampu Penerangan Jalan Umum Solar CELENE 80,"Rp 39.960.001,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-solar-celene-80
9,IMPREZZA Lampu Penerangan Jalan Umum CELENE 80,"Rp 39.960.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/imprezza-lampu-penerangan-jalan-umum-celene-80
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart System,"Rp 5.247.426,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-system
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart System,"Rp 5.247.426,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-system
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart System,"Rp 5.247.426,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-system
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES203A - 20 Watt Smart System,"Rp 5.300.000,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/berkat-energi-sollusindo/lampu-penerangan-jalan-umum-pju-led-esun-es203a-20-watt-smart-system
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES303A - 30 Watt Smart System,"Rp 5.321.683,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-esun-es303a-30-watt-smart-system
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES303A - 30 Watt Smart System,"Rp 5.321.683,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/lampu-penerangan-jalan-umum-pju-led-esun-es303a-30-watt-smart-system
9,Penerangan Jalan Umum Tenaga Surya (PJUTS) 100W,"Rp 42.402.000,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-tenaga-surya-pjuts-100w
9,Lampu Penerangan Jalan Umum (LPJU) Solar Cell,"Rp 42.458.166,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-lpju-solar-cell
9,Lampu Penerangan Jalan Umum PJU LED ESUN ES603A - 60 Watt Smart System,"Rp 5.600.001,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/berkat-energi-sollusindo/lampu-penerangan-jalan-umum-pju-led-esun-es603a-60-watt-smart-system
